N,P,K,temperature,humidity,ph,label,soil_texture
58,63,81,19.81344531,14.69765308,6.515499549,chickpea,Loam
23,62,85,18.97424756,19.5161216,8.490127142,chickpea,Sandy loam
23,62,85,18.97424756,19.5161216,8.490127142,chickpea,Loam
27,62,77,18.19737048,14.71070537,6.576415562,chickpea,Sandy loam
27,62,77,18.19737048,14.71070537,6.576415562,chickpea,Loam
28,72,84,18.72963144,19.18197264,6.481783043,chickpea,Sandy loam
28,72,84,18.72963144,19.18197264,6.481783043,chickpea,Loam
50,56,76,20.99502153,19.8601304,7.966605025,chickpea,Sandy loam
50,56,76,20.99502153,19.8601304,7.966605025,chickpea,Loam
39,71,84,20.28155898,16.39535215,8.140825437,chickpea,Sandy loam
39,71,84,20.28155898,16.39535215,8.140825437,chickpea,Loam
25,78,76,17.48042641,15.7559405,7.228963452,chickpea,Sandy loam
25,78,76,17.48042641,15.7559405,7.228963452,chickpea,Loam
31,70,77,20.88818675,14.32313811,6.492546046,chickpea,Sandy loam
31,70,77,20.88818675,14.32313811,6.492546046,chickpea,Loam
26,80,83,17.08498521,16.14565756,7.528599957,chickpea,Sandy loam
26,80,83,17.08498521,16.14565756,7.528599957,chickpea,Loam
25,68,77,20.09340593,15.11279612,7.701446446,chickpea,Sandy loam
25,68,77,20.09340593,15.11279612,7.701446446,chickpea,Loam
31,78,76,17.57212145,14.99927489,8.519975748,chickpea,Sandy loam
31,78,76,17.57212145,14.99927489,8.519975748,chickpea,Loam
60,68,83,19.12065218,18.43475844,6.620900869,chickpea,Sandy loam
60,68,83,19.12065218,18.43475844,6.620900869,chickpea,Loam
59,62,83,18.57665902,19.22008229,8.104396058,chickpea,Sandy loam
59,62,83,18.57665902,19.22008229,8.104396058,chickpea,Loam
22,67,78,17.16606398,14.42457525,6.204090835,chickpea,Sandy loam
22,67,78,17.16606398,14.42457525,6.204090835,chickpea,Loam
36,65,80,18.2872007,16.67921616,6.051091339,chickpea,Sandy loam
36,65,80,18.2872007,16.67921616,6.051091339,chickpea,Loam
59,60,84,19.03025305,18.66725565,7.690962338,chickpea,Sandy loam
59,60,84,19.03025305,18.66725565,7.690962338,chickpea,Loam
54,77,85,17.1418614,17.0662427,7.829211144,chickpea,Sandy loam
54,77,85,17.1418614,17.0662427,7.829211144,chickpea,Loam
43,68,81,17.47809436,17.93253975,6.761599706,chickpea,Sandy loam
43,68,81,17.47809436,17.93253975,6.761599706,chickpea,Loam
28,76,82,20.56601874,14.25803981,6.654425315,chickpea,Sandy loam
28,76,82,20.56601874,14.25803981,6.654425315,chickpea,Loam
42,79,85,17.22385224,15.82069268,6.129533877,chickpea,Sandy loam
42,79,85,17.22385224,15.82069268,6.129533877,chickpea,Loam
32,60,83,19.69141713,19.44225438,8.829273328,chickpea,Sandy loam
32,60,83,19.69141713,19.44225438,8.829273328,chickpea,Loam
22,78,76,17.84851658,19.09172907,8.621662982,chickpea,Sandy loam
22,78,76,17.84851658,19.09172907,8.621662982,chickpea,Loam
31,79,75,18.8202251,16.1074793,8.204862075,chickpea,Sandy loam
31,79,75,18.8202251,16.1074793,8.204862075,chickpea,Loam
28,58,81,17.47500984,16.54314829,6.18042747,chickpea,Sandy loam
28,58,81,17.47500984,16.54314829,6.18042747,chickpea,Loam
57,58,77,18.72649425,17.58406365,7.978996755,chickpea,Sandy loam
57,58,77,18.72649425,17.58406365,7.978996755,chickpea,Loam
49,55,78,18.65580107,16.17772668,7.863113671,chickpea,Sandy loam
49,55,78,18.65580107,16.17772668,7.863113671,chickpea,Loam
46,76,77,18.2356751,19.68538502,6.967843048,chickpea,Sandy loam
46,76,77,18.2356751,19.68538502,6.967843048,chickpea,Loam
54,61,77,18.81198127,15.21618225,6.206582193,chickpea,Sandy loam
54,61,77,18.81198127,15.21618225,6.206582193,chickpea,Loam
38,60,76,18.65054116,17.80852431,8.868741443,chickpea,Sandy loam
38,60,76,18.65054116,17.80852431,8.868741443,chickpea,Loam
59,55,79,20.36720401,16.89574311,8.766128654,chickpea,Sandy loam
59,55,79,20.36720401,16.89574311,8.766128654,chickpea,Loam
36,76,75,18.38120357,16.63805158,8.736337905,chickpea,Sandy loam
36,76,75,18.38120357,16.63805158,8.736337905,chickpea,Loam
57,68,81,17.17012591,17.30457712,8.081095263,chickpea,Sandy loam
57,68,81,17.17012591,17.30457712,8.081095263,chickpea,Loam
35,66,81,19.37101121,15.77458129,6.138243973,chickpea,Sandy loam
35,66,81,19.37101121,15.77458129,6.138243973,chickpea,Loam
35,64,78,17.92845928,14.27327988,7.496645259,chickpea,Sandy loam
35,64,78,17.92845928,14.27327988,7.496645259,chickpea,Loam
52,60,79,19.45339934,18.23490739,8.380185271,chickpea,Sandy loam
52,60,79,19.45339934,18.23490739,8.380185271,chickpea,Loam
27,76,83,19.12829388,14.92241479,6.289614016,chickpea,Sandy loam
27,76,83,19.12829388,14.92241479,6.289614016,chickpea,Loam
57,60,84,19.1034283,17.26184541,6.586777189,chickpea,Sandy loam
57,60,84,19.1034283,17.26184541,6.586777189,chickpea,Loam
52,68,78,17.48504075,16.96070581,6.89655198,chickpea,Sandy loam
52,68,78,17.48504075,16.96070581,6.89655198,chickpea,Loam
43,79,79,19.40751744,18.98030507,7.806747656,chickpea,Sandy loam
43,79,79,19.40751744,18.98030507,7.806747656,chickpea,Loam
44,74,85,20.18649426,19.63719995,7.150681303,chickpea,Sandy loam
44,74,85,20.18649426,19.63719995,7.150681303,chickpea,Loam
24,55,78,17.30287885,15.15405941,6.64919573,chickpea,Sandy loam
24,55,78,17.30287885,15.15405941,6.64919573,chickpea,Loam
29,77,75,17.50361137,15.48083156,7.778591618,chickpea,Sandy loam
29,77,75,17.50361137,15.48083156,7.778591618,chickpea,Loam
20,60,78,18.17234999,14.70085967,6.358740355,chickpea,Sandy loam
20,60,78,18.17234999,14.70085967,6.358740355,chickpea,Loam
56,67,78,17.57445618,16.71826572,8.255450758,chickpea,Sandy loam
56,67,78,17.57445618,16.71826572,8.255450758,chickpea,Loam
37,66,85,20.93175255,18.91295403,6.456148474,chickpea,Sandy loam
37,66,85,20.93175255,18.91295403,6.456148474,chickpea,Loam
49,71,76,19.71098332,17.63879418,6.613072145,chickpea,Sandy loam
49,71,76,19.71098332,17.63879418,6.613072145,chickpea,Loam
59,69,80,19.07937684,17.86754927,8.165359297,chickpea,Sandy loam
59,69,80,19.07937684,17.86754927,8.165359297,chickpea,Loam
20,79,77,18.54988627,16.02542689,7.64867466,chickpea,Sandy loam
20,79,77,18.54988627,16.02542689,7.64867466,chickpea,Loam
24,56,85,18.19903647,17.41333199,6.545888558,chickpea,Sandy loam
24,56,85,18.19903647,17.41333199,6.545888558,chickpea,Loam
51,72,75,18.88852533,14.99451145,7.104224797,chickpea,Sandy loam
51,72,75,18.88852533,14.99451145,7.104224797,chickpea,Loam
57,73,85,18.49311205,14.72115044,7.358099622,chickpea,Sandy loam
57,73,85,18.49311205,14.72115044,7.358099622,chickpea,Loam
22,64,82,19.48974337,17.17260319,6.4740245,chickpea,Sandy loam
22,64,82,19.48974337,17.17260319,6.4740245,chickpea,Loam
52,73,79,17.25769499,18.74943955,7.840339389,chickpea,Sandy loam
52,73,79,17.25769499,18.74943955,7.840339389,chickpea,Loam
29,75,75,19.62416326,18.71483156,7.064790365,chickpea,Sandy loam
29,75,75,19.62416326,18.71483156,7.064790365,chickpea,Loam
44,59,78,20.67526473,19.85388984,7.599033472,chickpea,Sandy loam
44,59,78,20.67526473,19.85388984,7.599033472,chickpea,Loam
41,69,82,20.02381489,16.63294455,6.715587232,chickpea,Sandy loam
41,69,82,20.02381489,16.63294455,6.715587232,chickpea,Loam
52,56,85,20.1187446,14.44228303,6.81712422,chickpea,Sandy loam
52,56,85,20.1187446,14.44228303,6.81712422,chickpea,Loam
34,76,80,20.65691793,15.84572566,7.985417393,chickpea,Sandy loam
34,76,80,20.65691793,15.84572566,7.985417393,chickpea,Loam
42,74,83,19.2582557,14.2804191,7.545258424,chickpea,Sandy loam
42,74,83,19.2582557,14.2804191,7.545258424,chickpea,Loam
34,71,79,17.927806,15.85622899,7.728998197,chickpea,Sandy loam
34,71,79,17.927806,15.85622899,7.728998197,chickpea,Loam
27,73,79,19.16288268,15.83500655,7.354973451,chickpea,Sandy loam
27,73,79,19.16288268,15.83500655,7.354973451,chickpea,Loam
30,70,79,20.26942271,19.96978871,7.313122235,chickpea,Sandy loam
30,70,79,20.26942271,19.96978871,7.313122235,chickpea,Loam
57,57,75,17.09104223,18.25142068,7.785039076,chickpea,Sandy loam
57,57,75,17.09104223,18.25142068,7.785039076,chickpea,Loam
27,79,82,17.06579293,17.54024066,6.307004923,chickpea,Sandy loam
27,79,82,17.06579293,17.54024066,6.307004923,chickpea,Loam
32,71,85,20.62767492,14.44008871,6.403982316,chickpea,Sandy loam
32,71,85,20.62767492,14.44008871,6.403982316,chickpea,Loam
31,76,82,20.8248451,17.85057083,7.599279991,chickpea,Sandy loam
31,76,82,20.8248451,17.85057083,7.599279991,chickpea,Loam
33,75,84,19.46210401,18.72831993,7.217018459,chickpea,Sandy loam
33,75,84,19.46210401,18.72831993,7.217018459,chickpea,Loam
47,80,77,17.18248372,16.42891834,7.561108006,chickpea,Sandy loam
47,80,77,17.18248372,16.42891834,7.561108006,chickpea,Loam
54,62,80,17.48911699,16.39055394,7.489545074,chickpea,Sandy loam
54,62,80,17.48911699,16.39055394,7.489545074,chickpea,Loam
47,79,78,17.48395377,14.76014523,6.609696734,chickpea,Sandy loam
47,79,78,17.48395377,14.76014523,6.609696734,chickpea,Loam
35,57,83,19.48316794,17.44534641,7.476800943,chickpea,Sandy loam
35,57,83,19.48316794,17.44534641,7.476800943,chickpea,Loam
53,73,77,19.71359733,18.09665739,7.325451279,chickpea,Sandy loam
53,73,77,19.71359733,18.09665739,7.325451279,chickpea,Loam
45,61,78,19.48649305,16.06240074,6.489389282,chickpea,Sandy loam
45,61,78,19.48649305,16.06240074,6.489389282,chickpea,Loam
37,78,79,19.95264829,14.82633099,7.786366322,chickpea,Sandy loam
37,78,79,19.95264829,14.82633099,7.786366322,chickpea,Loam
30,75,81,19.41789736,16.80472243,6.408437886,chickpea,Sandy loam
30,75,81,19.41789736,16.80472243,6.408437886,chickpea,Loam
37,55,82,19.45591848,18.02235902,8.423873703,chickpea,Sandy loam
37,55,82,19.45591848,18.02235902,8.423873703,chickpea,Loam
53,65,76,20.19137759,16.41998269,8.719960893,chickpea,Sandy loam
53,65,76,20.19137759,16.41998269,8.719960893,chickpea,Loam
22,60,85,18.8392908,14.74071856,7.811997977,chickpea,Sandy loam
22,60,85,18.8392908,14.74071856,7.811997977,chickpea,Loam
60,61,78,20.71219282,19.83643308,6.317153205,chickpea,Sandy loam
60,61,78,20.71219282,19.83643308,6.317153205,chickpea,Loam
42,67,77,18.99424448,15.9362937,7.114405288,chickpea,Sandy loam
42,67,77,18.99424448,15.9362937,7.114405288,chickpea,Loam
39,76,76,19.96837462,15.57324389,8.135900726,chickpea,Sandy loam
39,76,76,19.96837462,15.57324389,8.135900726,chickpea,Loam
35,63,76,17.81564548,17.60756635,7.714153038,chickpea,Sandy loam
35,63,76,17.81564548,17.60756635,7.714153038,chickpea,Loam
30,65,82,20.71424384,15.27824066,7.103798069,chickpea,Sandy loam
30,65,82,20.71424384,15.27824066,7.103798069,chickpea,Loam
57,56,78,17.34150229,18.75626255,8.861479668,chickpea,Sandy loam
57,56,78,17.34150229,18.75626255,8.861479668,chickpea,Loam
48,65,78,17.43732714,14.33847406,7.861128148,chickpea,Sandy loam
48,65,78,17.43732714,14.33847406,7.861128148,chickpea,Loam
36,56,83,18.89780215,19.76182946,7.4526709,chickpea,Sandy loam
36,56,83,18.89780215,19.76182946,7.4526709,chickpea,Loam
40,58,75,18.59190771,14.77959596,7.168096055,chickpea,Sandy loam
40,58,75,18.59190771,14.77959596,7.168096055,chickpea,Loam
49,69,82,18.31561493,15.36143547,7.26311855,chickpea,Sandy loam
49,69,82,18.31561493,15.36143547,7.26311855,chickpea,Loam
13,60,25,17.13692774,20.59541693,5.68597166,kidneybeans,Loam
13,60,25,17.13692774,20.59541693,5.68597166,kidneybeans,Sandy loam
25,70,16,19.63474332,18.90705639,5.759237003,kidneybeans,Loam
25,70,16,19.63474332,18.90705639,5.759237003,kidneybeans,Sandy loam
31,55,22,22.91350245,21.33953114,5.873171894,kidneybeans,Loam
31,55,22,22.91350245,21.33953114,5.873171894,kidneybeans,Sandy loam
40,64,16,16.43340342,24.24045875,5.926676985,kidneybeans,Loam
40,64,16,16.43340342,24.24045875,5.926676985,kidneybeans,Sandy loam
2,61,20,22.13974653,23.02251117,5.95561668,kidneybeans,Loam
2,61,20,22.13974653,23.02251117,5.95561668,kidneybeans,Sandy loam
26,65,22,17.84806561,18.77621951,5.949949081,kidneybeans,Loam
26,65,22,17.84806561,18.77621951,5.949949081,kidneybeans,Sandy loam
17,57,21,19.88394011,20.31564139,5.789214289,kidneybeans,Loam
17,57,21,19.88394011,20.31564139,5.789214289,kidneybeans,Sandy loam
26,80,18,19.32509638,23.3334788,5.581021521,kidneybeans,Loam
26,80,18,19.32509638,23.3334788,5.581021521,kidneybeans,Sandy loam
17,59,17,18.4167001,23.42829938,5.689858133,kidneybeans,Loam
17,59,17,18.4167001,23.42829938,5.689858133,kidneybeans,Sandy loam
27,59,22,21.81167649,23.20591245,5.794158504,kidneybeans,Loam
27,59,22,21.81167649,23.20591245,5.794158504,kidneybeans,Sandy loam
28,58,24,19.72702528,18.28173015,5.748190463,kidneybeans,Loam
28,58,24,19.72702528,18.28173015,5.748190463,kidneybeans,Sandy loam
25,57,19,17.15432954,19.87070659,5.566522896,kidneybeans,Loam
25,57,19,17.15432954,19.87070659,5.566522896,kidneybeans,Sandy loam
28,80,17,19.62207826,18.67170854,5.809419584,kidneybeans,Loam
28,80,17,19.62207826,18.67170854,5.809419584,kidneybeans,Sandy loam
25,60,22,21.63149148,21.17919701,5.887263027,kidneybeans,Loam
25,60,22,21.63149148,21.17919701,5.887263027,kidneybeans,Sandy loam
12,78,23,16.06522754,18.72479695,5.99812453,kidneybeans,Loam
12,78,23,16.06522754,18.72479695,5.99812453,kidneybeans,Sandy loam
6,77,25,20.61162204,24.36314135,5.792744849,kidneybeans,Loam
6,77,25,20.61162204,24.36314135,5.792744849,kidneybeans,Sandy loam
22,79,17,21.42451099,20.39659714,5.912289889,kidneybeans,Loam
22,79,17,21.42451099,20.39659714,5.912289889,kidneybeans,Sandy loam
27,80,15,19.07096165,21.21092266,5.788386951,kidneybeans,Loam
27,80,15,19.07096165,21.21092266,5.788386951,kidneybeans,Sandy loam
10,55,23,21.18853178,19.63438599,5.728233081,kidneybeans,Loam
10,55,23,21.18853178,19.63438599,5.728233081,kidneybeans,Sandy loam
23,65,20,23.0429097,22.42610972,5.833940084,kidneybeans,Loam
23,65,20,23.0429097,22.42610972,5.833940084,kidneybeans,Sandy loam
19,78,16,20.65375833,23.10538637,5.967533236,kidneybeans,Loam
19,78,16,20.65375833,23.10538637,5.967533236,kidneybeans,Sandy loam
19,65,25,18.09551014,18.29318436,5.625096446,kidneybeans,Loam
19,65,25,18.09551014,18.29318436,5.625096446,kidneybeans,Sandy loam
22,70,19,18.23775702,21.07643273,5.515615023,kidneybeans,Loam
22,70,19,18.23775702,21.07643273,5.515615023,kidneybeans,Sandy loam
37,64,22,17.48189735,18.8251973,5.954665349,kidneybeans,Loam
37,64,22,17.48189735,18.8251973,5.954665349,kidneybeans,Sandy loam
11,71,17,19.9191786,21.47324158,5.74644777,kidneybeans,Loam
11,71,17,19.9191786,21.47324158,5.74644777,kidneybeans,Sandy loam
18,79,20,20.27514686,23.2353604,5.877347515,kidneybeans,Loam
18,79,20,20.27514686,23.2353604,5.877347515,kidneybeans,Sandy loam
21,63,17,15.77370214,19.2303162,5.979973965,kidneybeans,Loam
21,63,17,15.77370214,19.2303162,5.979973965,kidneybeans,Sandy loam
24,80,22,16.71170642,19.17651433,5.635993966,kidneybeans,Loam
24,80,22,16.71170642,19.17651433,5.635993966,kidneybeans,Sandy loam
34,60,22,17.66148158,18.15302753,5.635231778,kidneybeans,Loam
34,60,22,17.66148158,18.15302753,5.635231778,kidneybeans,Sandy loam
16,75,21,18.50692825,23.61670065,5.679224346,kidneybeans,Loam
16,75,21,18.50692825,23.61670065,5.679224346,kidneybeans,Sandy loam
17,77,23,24.51324787,20.81527638,5.670062975,kidneybeans,Loam
17,77,23,24.51324787,20.81527638,5.670062975,kidneybeans,Sandy loam
37,72,18,18.87614998,24.54038287,5.724242065,kidneybeans,Loam
37,72,18,18.87614998,24.54038287,5.724242065,kidneybeans,Sandy loam
40,73,20,21.59343016,20.31871249,5.811314232,kidneybeans,Loam
40,73,20,21.59343016,20.31871249,5.811314232,kidneybeans,Sandy loam
9,77,17,20.12373284,24.45202552,5.783425416,kidneybeans,Loam
9,77,17,20.12373284,24.45202552,5.783425416,kidneybeans,Sandy loam
1,62,23,15.43546065,18.37477907,5.607808432,kidneybeans,Loam
1,62,23,15.43546065,18.37477907,5.607808432,kidneybeans,Sandy loam
33,59,22,22.64236876,21.59396123,5.946999529,kidneybeans,Loam
33,59,22,22.64236876,21.59396123,5.946999529,kidneybeans,Sandy loam
23,59,19,21.98560799,24.87304788,5.852046999,kidneybeans,Loam
23,59,19,21.98560799,24.87304788,5.852046999,kidneybeans,Sandy loam
6,62,22,20.53052663,18.09224048,5.824090984,kidneybeans,Loam
6,62,22,20.53052663,18.09224048,5.824090984,kidneybeans,Sandy loam
25,63,20,15.78601387,21.14544088,5.502999119,kidneybeans,Loam
25,63,20,15.78601387,21.14544088,5.502999119,kidneybeans,Sandy loam
7,79,23,19.6365349,19.68751084,5.821649914,kidneybeans,Loam
7,79,23,19.6365349,19.68751084,5.821649914,kidneybeans,Sandy loam
8,72,17,20.57341244,19.7520218,5.711439256,kidneybeans,Loam
8,72,17,20.57341244,19.7520218,5.711439256,kidneybeans,Sandy loam
27,64,15,20.16080524,24.84207559,5.514927264,kidneybeans,Loam
27,64,15,20.16080524,24.84207559,5.514927264,kidneybeans,Sandy loam
28,66,23,21.53989176,24.25386207,5.99616119,kidneybeans,Loam
28,66,23,21.53989176,24.25386207,5.99616119,kidneybeans,Sandy loam
32,57,18,15.53834801,23.75560241,5.695422863,kidneybeans,Loam
32,57,18,15.53834801,23.75560241,5.695422863,kidneybeans,Sandy loam
27,56,22,19.91853092,20.70099804,5.833010958,kidneybeans,Loam
27,56,22,19.91853092,20.70099804,5.833010958,kidneybeans,Sandy loam
17,77,24,20.76952209,18.93146941,5.568456899,kidneybeans,Loam
17,77,24,20.76952209,18.93146941,5.568456899,kidneybeans,Sandy loam
0,65,15,23.46168338,23.22197648,5.645435626,kidneybeans,Loam
0,65,15,23.46168338,23.22197648,5.645435626,kidneybeans,Sandy loam
13,72,21,24.32116642,21.0278674,5.821194486,kidneybeans,Loam
13,72,21,24.32116642,21.0278674,5.821194486,kidneybeans,Sandy loam
34,60,23,20.12574053,24.96969858,5.659254981,kidneybeans,Loam
34,60,23,20.12574053,24.96969858,5.659254981,kidneybeans,Sandy loam
9,80,19,21.80619564,18.57086554,5.945465949,kidneybeans,Loam
9,80,19,21.80619564,18.57086554,5.945465949,kidneybeans,Sandy loam
11,72,20,19.52226241,24.92607153,5.951177452,kidneybeans,Loam
11,72,20,19.52226241,24.92607153,5.951177452,kidneybeans,Sandy loam
3,67,24,17.00067625,19.90790546,5.520880014,kidneybeans,Loam
3,67,24,17.00067625,19.90790546,5.520880014,kidneybeans,Sandy loam
35,69,23,16.78791503,24.96881755,5.578410206,kidneybeans,Loam
35,69,23,16.78791503,24.96881755,5.578410206,kidneybeans,Sandy loam
3,77,25,24.84906168,22.89464642,5.608165195,kidneybeans,Loam
3,77,25,24.84906168,22.89464642,5.608165195,kidneybeans,Sandy loam
23,62,19,16.51783455,20.4555596,5.609435128,kidneybeans,Loam
23,62,19,16.51783455,20.4555596,5.609435128,kidneybeans,Sandy loam
22,71,17,18.15300153,19.38602098,5.509295379,kidneybeans,Loam
22,71,17,18.15300153,19.38602098,5.509295379,kidneybeans,Sandy loam
31,79,25,23.18864385,22.3104551,5.902033406,kidneybeans,Loam
31,79,25,23.18864385,22.3104551,5.902033406,kidneybeans,Sandy loam
34,59,18,23.38002569,21.98879437,5.744117663,kidneybeans,Loam
34,59,18,23.38002569,21.98879437,5.744117663,kidneybeans,Sandy loam
12,63,17,18.358923,19.37703396,5.717143397,kidneybeans,Loam
12,63,17,18.358923,19.37703396,5.717143397,kidneybeans,Sandy loam
27,56,20,19.25975367,20.51346956,5.542690119,kidneybeans,Loam
27,56,20,19.25975367,20.51346956,5.542690119,kidneybeans,Sandy loam
7,63,24,22.95458237,24.03553105,5.858617867,kidneybeans,Loam
7,63,24,22.95458237,24.03553105,5.858617867,kidneybeans,Sandy loam
24,67,22,20.120043,22.89845607,5.618844277,kidneybeans,Loam
24,67,22,20.120043,22.89845607,5.618844277,kidneybeans,Sandy loam
11,71,24,21.14011423,22.7182355,5.606620346,kidneybeans,Loam
11,71,24,21.14011423,22.7182355,5.606620346,kidneybeans,Sandy loam
37,74,15,24.92360104,18.22590825,5.582178402,kidneybeans,Loam
37,74,15,24.92360104,18.22590825,5.582178402,kidneybeans,Sandy loam
